run_name,model_name,lr,num_seeds,best_epoch_mean,best_epoch_std,val_loss_mean,val_loss_std,val_top1_accuracy_mean,val_top1_accuracy_std,val_macro_accuracy_mean,val_macro_accuracy_std,val_top5_accuracy_mean,val_top5_accuracy_std,test_loss_mean,test_loss_std,test_top1_accuracy_mean,test_top1_accuracy_std,test_macro_accuracy_mean,test_macro_accuracy_std,test_top5_accuracy_mean,test_top5_accuracy_std
mot_base_1d-bs.512-ep.300,mot_base_1d,1.0,3,45.333333333333336,1.1547005383792515,1.3024497198101213,0.0020963758152323544,0.7445506692160612,0.001529636711281035,0.7358824809392294,0.0021913779654797664,0.8991714467813894,0.0005841396679357031,1.2634697198806992,0.0020077077983446253,0.7484060188727366,0.0015460795272866528,0.7340874274571737,0.002016546253868369,0.8968375414435094,0.001343490659634348
mot_giant_1d-bs.512-ep.300,mot_giant_1d,0.001,3,45.666666666666664,2.0816659994661326,2.7276849147390605,0.003920251640785496,0.6073932441045252,0.006146367597828533,0.5881357192993164,0.006825317000357619,0.8043339706819631,0.0038684489242813286,2.749440739696593,0.002643375176783846,0.5964039785768936,0.0036493466006769625,0.5707424879074097,0.004912225585816896,0.8018362662586075,0.0006626055116942798
mot_giant_1d-bs.512-ep.300,mot_giant_1d,0.003,3,45.333333333333336,3.7859388972001824,1.7276551353012095,0.004941833502735311,0.7485022307202039,0.0021744706321519865,0.7425577044487,0.0019801485716962634,0.8809432759719567,0.0024881097891578364,1.7391065769249066,0.0059675650242381004,0.7556745728130579,0.0014483316362663033,0.7452459136644999,0.0012644356522465963,0.8759245090538128,0.0018871013245280522
mot_giant_1d-bs.512-ep.300,mot_giant_1d,0.01,3,41.0,4.358898943540674,1.0613983859371576,0.008713031753266164,0.8322498406628426,0.0013429768964758246,0.8289393186569214,0.0013635118361122235,0.9144678138942001,0.0015920963667045154,1.0627661858003865,0.008183450509583683,0.8390716653914817,0.0038319253255079586,0.8309483925501505,0.0040182378525449956,0.9108645753634277,0.0011476664116296664
mot_giant_1d-bs.512-ep.300,mot_giant_1d,0.03,3,42.333333333333336,5.773502691896258,0.7311072603010539,0.0032862610981917017,0.8706182281708095,0.0008831361670204394,0.8710954785346985,0.0004761358371234646,0.9319311663479923,0.0003824091778202865,0.7254081841361549,0.003677785735825369,0.8740117317010967,0.0019631222033079255,0.8666158318519592,0.0017447069142157814,0.9268043866360622,0.0005843631337613155
mot_giant_1d-bs.512-ep.300,mot_giant_1d,0.1,3,43.333333333333336,2.0816659994661326,0.5368006952406116,0.0011721256436246497,0.8944550669216061,0.0006623521252653777,0.8939088781674703,0.0009554870081105068,0.9432759719566602,0.0007960481833522887,0.524749508015935,0.002563488641890349,0.8960724305024229,0.001343490659634348,0.8886455098787943,0.0011820294657730053,0.9440193828105075,0.0004417370077961865
mot_giant_1d-bs.512-ep.300,mot_giant_1d,0.3,3,44.333333333333336,0.5773502691896257,0.4532426369729659,0.001609956954990343,0.9073295092415551,0.0005841396679357636,0.9061375459035238,0.00041299585814637003,0.9493945188017846,0.0004415680835101877,0.43867853982385946,0.0017977543444139747,0.9061463912267279,0.0019254869766056745,0.8988807201385498,0.002311282006081092,0.9546034174955369,0.0005843631337612549
mot_giant_1d-bs.512-ep.300,mot_giant_1d,1.0,3,46.0,1.0,0.8546911629846401,0.017416481827561604,0.9031230082855322,0.0005841396679357636,0.9010820388793945,0.0009645738818210471,0.9499043977055449,0.0003824091778202865,0.8126851920721574,0.008362907101841477,0.9071665391481765,0.0005843631337613155,0.899665375550588,0.0006885592191635872,0.9556235654169855,0.0007651109410864443
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,0.001,3,45.666666666666664,1.5275252316519468,3.021453285581979,0.003710930051180273,0.5156150414276609,0.00530341467500697,0.48733729124069214,0.005894272928228145,0.7571701720841301,0.0030592734225621254,3.07312969625133,0.0067445217712244826,0.4979597041571028,0.00116872626752254,0.4654893179734548,0.0006291278418381758,0.7546544248916093,0.003831925325507949
mot_huge-giant_1d-bs.512-ep.300,mot_huge_1d,0.003,3,44.333333333333336,3.5118845842842465,1.9674536914716032,0.00574571765686093,0.6959847036328872,0.004699122649118336,0.6825468937555949,0.005267509324411248,0.8588910133843213,0.0021291641922868004,2.016569984473005,0.007997032698995524,0.6851568477429227,0.0016675206363965564,0.6639542579650879,0.0011982452938077137,0.859602142310635,0.0020242932754893227
