epoch,learning_rate,train_loss,train_top1_accuracy,train_macro_accuracy,train_top5_accuracy,val_loss,val_top1_accuracy,val_macro_accuracy,val_top5_accuracy
43,0.00019953971624701554,0.004911526606779216,0.9991872250908396,0.9991301894187927,1.0,0.2913701868877812,0.9437858508604207,0.942453145980835,0.9747609942638623
44,0.00019479319934240228,0.006798031885671322,0.9984700707592273,0.9984419941902161,1.0,0.30901099363658896,0.9430210325047801,0.9428832530975342,0.9747609942638623
45,0.00018999721257975725,0.004120722552632307,0.9990916045132913,0.9990558624267578,1.0,0.305541012619923,0.9426386233269598,0.9423606991767883,0.9751434034416826
46,0.00018515711246499546,0.007667589955834066,0.9976094855612928,0.9974122047424316,0.9999521897112259,0.3123110703710844,0.9388145315487572,0.9374743700027466,0.9732313575525813
47,0.00018027830477302344,0.006112103139759706,0.9982788296041308,0.9982731342315674,0.9999043794224517,0.3001101966113935,0.939961759082218,0.9383450150489807,0.9759082217973232
48,0.00017536623851017793,0.008327172884600388,0.9979919678714859,0.9979833960533142,0.9998565691336776,0.317363704003066,0.9395793499043977,0.9378103613853455,0.972848948374761
49,0.00017042639982837996,0.009046589143117928,0.9978007267163894,0.9977384805679321,0.9999521897112259,0.3439182004326844,0.9376673040152964,0.9377505779266357,0.9717017208413002
50,0.0001654643058978027,0.008062287283818019,0.9980875884490342,0.9980166554450989,0.9999043794224517,0.3188896164611466,0.9407265774378585,0.939598023891449,0.9739961759082219
51,0.00016048549874489568,0.007706956206111148,0.9978963472939376,0.9979047179222107,0.9998565691336776,0.3447695372893295,0.9353728489483748,0.9343417882919312,0.9736137667304016
52,0.00015549553906264735,0.005075881752702212,0.9988047427806463,0.9987645149230957,1.0,0.31771859922099066,0.9430210325047801,0.9415174722671509,0.9755258126195029
53,0.0001505,0.0033516778009779805,0.999330655957162,0.9992948174476624,1.0,0.3176622875789839,0.9422562141491396,0.9414573907852173,0.9751434034416826
54,0.0001455044609373527,0.0031595974680377202,0.9993784662459361,0.9992092251777649,1.0,0.3238359396589874,0.9418738049713193,0.9397852420806885,0.9739961759082219
55,0.00014051450125510432,0.0005683635724853596,1.0,1.0,1.0,0.30828996734910896,0.9453154875717017,0.9443628787994385,0.9762906309751435
56,0.0001355356941021973,0.0003671696956973323,1.0,1.0,1.0,0.30774889156421786,0.944168260038241,0.9428794980049133,0.9751434034416826
57,0.0001305736001716201,0.0003343040377963502,1.0,1.0,1.0,0.3109291674758007,0.9445506692160612,0.9434245824813843,0.9759082217973232
58,0.00012563376148982207,0.000357343239093061,1.0,1.0,1.0,0.3148567024654002,0.9445506692160612,0.9433247447013855,0.974378585086042
59,0.00012072169522697653,0.0008538227436853351,0.9998087588449034,0.9997754693031311,1.0,0.3200549999113065,0.9453154875717017,0.9440836906433105,0.974378585086042
60,0.00011584288753500451,0.0008344470907475028,0.9999521897112259,0.999951958656311,1.0,0.3157516366437106,0.9426386233269598,0.9407705068588257,0.9755258126195029
61,0.00011100278742024274,0.0003911910573176243,1.0,1.0,1.0,0.31639810492841963,0.9449330783938814,0.9437978267669678,0.974378585086042
62,0.00010620680065759772,0.0002827006125799331,1.0,1.0,1.0,0.309652952482322,0.9468451242829828,0.9456210136413574,0.9751434034416826
63,0.00010146028375298441,0.0002500845040928715,1.0,1.0,1.0,0.30436156730578917,0.9479923518164436,0.9461118578910828,0.9759082217973232
64,9.676853796079186e-05,0.00027344524468657545,0.9999521897112259,0.9999507069587708,1.0,0.3021136657685668,0.9468451242829828,0.9449634552001953,0.9736137667304016
65,9.213680336305754e-05,0.00024260547761855225,1.0,1.0,1.0,0.30495371225915036,0.9460803059273423,0.9450727105140686,0.9759082217973232
66,8.757025301696394e-05,0.0002104012840845565,1.0,1.0,1.0,0.3003038395431256,0.9476099426386233,0.9465076327323914,0.9751434034416826
67,8.307398717719274e-05,0.0001995883814993949,1.0,1.0,1.0,0.29961682861211425,0.947227533460803,0.945730984210968,0.9755258126195029
68,7.865302759959078e-05,0.00019587553874613993,1.0,1.0,1.0,0.2994096376699882,0.9468451242829828,0.9455181956291199,0.9759082217973232
69,7.431231193250832e-05,0.00016960909179844006,1.0,1.0,1.0,0.2999214733991751,0.9476099426386233,0.9465129375457764,0.9759082217973232
70,7.005668820207579e-05,0.00015188323582853317,1.0,1.0,1.0,0.29977933106869176,0.9476099426386233,0.9465129375457764,0.9762906309751435
71,6.5890909397576e-05,0.00014659702536260125,1.0,1.0,1.0,0.3000799547417898,0.9483747609942639,0.9471560716629028,0.9766730401529636
72,6.18196281629614e-05,0.00015764743473207506,1.0,1.0,1.0,0.30097607745723104,0.9479923518164436,0.9466004967689514,0.9755258126195029
73,5.784739160044341e-05,0.0001459647419687548,1.0,1.0,1.0,0.30087652224655587,0.947227533460803,0.9457838535308838,0.9755258126195029
74,5.397863619195903e-05,0.00015564478601552196,1.0,1.0,1.0,0.29964142793907034,0.9468451242829828,0.9450893998146057,0.9755258126195029
75,5.021768284418612e-05,0.00013852034526929245,1.0,1.0,1.0,0.29901366407055247,0.9468451242829828,0.945200502872467,0.9755258126195029
76,4.6568732062640974e-05,0.0001432517674207529,1.0,1.0,1.0,0.29957644934863936,0.9468451242829828,0.9451838731765747,0.9755258126195029
77,4.3035859260249586e-05,0.0001891584692293882,0.9999521897112259,0.9999362826347351,1.0,0.30168414653829134,0.9468451242829828,0.9457816481590271,0.9755258126195029
78,3.962301020563034e-05,0.0001487792689495669,1.0,1.0,1.0,0.29938753613094526,0.9468451242829828,0.94554603099823,0.9759082217973232
79,3.6333996616173864e-05,0.00014273602023482434,1.0,1.0,1.0,0.2982770215940749,0.9468451242829828,0.94554603099823,0.9759082217973232
80,3.3172491900840177e-05,0.00013065879573433028,1.0,1.0,1.0,0.298803139097604,0.9468451242829828,0.94554603099823,0.9759082217973232
81,3.0142027057429346e-05,0.00014124981393871697,1.0,1.0,1.0,0.29853508294654396,0.9464627151051626,0.9450914859771729,0.9759082217973232
82,2.7245986728906865e-05,0.0001323029447085019,1.0,1.0,1.0,0.2989563724962749,0.9464627151051626,0.9449918270111084,0.9759082217973232
83,2.4487605423188844e-05,0.00013082145186233792,1.0,1.0,1.0,0.29890025341260046,0.9464627151051626,0.9449918270111084,0.9755258126195029
84,2.1869963900609195e-05,0.00012409324555669914,1.0,1.0,1.0,0.29947538065864754,0.9464627151051626,0.9449918270111084,0.9755258126195029
85,1.939598573310261e-05,0.00012249132371084135,1.0,1.0,1.0,0.29937119420126335,0.9464627151051626,0.9449918270111084,0.9755258126195029
86,1.706843403894777e-05,0.00015174483091252158,1.0,1.0,1.0,0.2992852118001613,0.9468451242829828,0.9453043341636658,0.9759082217973232
87,1.4889908396716066e-05,0.00012088248848493744,1.0,1.0,1.0,0.2992815524624593,0.947227533460803,0.9457042813301086,0.9759082217973232
88,1.286284194187388e-05,0.00011876244845664384,1.0,1.0,1.0,0.2996267380723534,0.947227533460803,0.9457042813301086,0.9755258126195029
89,1.0989498649280419e-05,0.0001336230525694311,1.0,1.0,1.0,0.3003019424059195,0.9464627151051626,0.944679319858551,0.9762906309751435
90,9.271970804616158e-06,0.0001207875530436953,1.0,1.0,1.0,0.30008088835794655,0.9468451242829828,0.9453043341636658,0.9762906309751435
91,7.712176667566591e-06,0.00012270897927972626,1.0,1.0,1.0,0.3001247209071201,0.9468451242829828,0.9453043341636658,0.9762906309751435
92,6.31185832937072e-06,0.00011910786249292015,1.0,1.0,1.0,0.2998721897716048,0.9468451242829828,0.9453043341636658,0.9762906309751435
93,5.0725797671269596e-06,0.00011698399818707457,1.0,1.0,1.0,0.3000444857157895,0.9468451242829828,0.9453043341636658,0.9762906309751435
94,3.995725097030281e-06,0.00012076000776259878,1.0,1.0,1.0,0.29980517254276895,0.9468451242829828,0.9453043341636658,0.9762906309751435
95,3.0824970284907293e-06,0.00011596002136412342,1.0,1.0,1.0,0.30002033022120167,0.9468451242829828,0.9453043341636658,0.9762906309751435
96,2.3339155208603853e-06,0.00012328293471098258,1.0,1.0,1.0,0.30013959312074273,0.9468451242829828,0.9453043341636658,0.9762906309751435
97,1.7508166442686317e-06,0.00012182535669074598,1.0,1.0,1.0,0.2998798487063348,0.9468451242829828,0.9453043341636658,0.9762906309751435
98,1.333851645838602e-06,0.00012260141390036766,1.0,1.0,1.0,0.2999670243855872,0.9468451242829828,0.9453043341636658,0.9762906309751435
99,1.0834862223269355e-06,0.00012182915818866475,1.0,1.0,1.0,0.3001827451512645,0.9468451242829828,0.9453043341636658,0.9762906309751435
100,1e-06,0.00011337579131143725,1.0,1.0,1.0,0.2999273668511648,0.9468451242829828,0.9453043341636658,0.9762906309751435
