run_name,model_name,checkpoint,checkpoint_sha256,lr,seed,best_epoch,val_loss,val_top1_accuracy,val_macro_accuracy,val_top5_accuracy,test_loss,test_top1_accuracy,test_macro_accuracy,test_top5_accuracy
mot_large-base_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-base_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,7ab2e9c1e1b8886fc08ce388e2be5950b4a112bd1e01d2071c0d881dcee6e5f7,1.0,42,47,3.971886005000448,0.6776290630975144,0.6760140061378479,0.8543021032504781,4.160347446012606,0.6675592960979342,0.6536204814910889,0.851185921958684
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,483dd0ea55ae11fa7d2a516ed2b2512267349266de7eeb4e5346edbeac7db08a,0.1,42,39,1.2385490052786658,0.7269598470363289,0.7218244671821594,0.8780114722753346,1.2724764137297253,0.7165263963274675,0.7035161852836609,0.872991583779648
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,483dd0ea55ae11fa7d2a516ed2b2512267349266de7eeb4e5346edbeac7db08a,0.3,42,39,1.7788288590557033,0.708604206500956,0.7047144174575806,0.8703632887189292,1.8335429412678352,0.693955623565417,0.6801632642745972,0.8641928079571538
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,483dd0ea55ae11fa7d2a516ed2b2512267349266de7eeb4e5346edbeac7db08a,0.5,42,44,2.7344147487078754,0.7043977055449331,0.7009516954421997,0.8676864244741874,2.8020997488872643,0.688982402448355,0.6742861866950989,0.8649579188982403
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,483dd0ea55ae11fa7d2a516ed2b2512267349266de7eeb4e5346edbeac7db08a,0.7,42,31,4.1102984689161834,0.7013384321223709,0.6971242427825928,0.8650095602294455,4.16942139372355,0.6817138485080336,0.6673085689544678,0.8641928079571538
mot_large-huge_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large-huge_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,483dd0ea55ae11fa7d2a516ed2b2512267349266de7eeb4e5346edbeac7db08a,1.0,42,33,5.752281384440726,0.697131931166348,0.6919274926185608,0.8688336520076482,5.99824989744973,0.6928079571537873,0.6795879602432251,0.8553940321346595
mot_large_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,8d136e582607f0558695d21cd96edb171e398edd593d63fd5c44571c64f342a8,0.1,42,45,0.7718377589267709,0.8279158699808795,0.8241565227508545,0.930019120458891,0.8089543935809321,0.814460596786534,0.8048403859138489,0.9223412394797246
mot_large_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,8d136e582607f0558695d21cd96edb171e398edd593d63fd5c44571c64f342a8,0.3,42,31,0.7956803542478135,0.8260038240917782,0.8193903565406799,0.9319311663479923,0.8210843866256329,0.8083397092578424,0.798738420009613,0.928079571537873
mot_large_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,8d136e582607f0558695d21cd96edb171e398edd593d63fd5c44571c64f342a8,0.5,42,41,0.8800012555678534,0.8210325047801147,0.8159593939781189,0.9330783938814532,0.8954741909199301,0.8133129303749044,0.8041415214538574,0.9303749043611323
mot_large_1d-bs.512-ep.300,mot_large_1d,/data/seokhyeon/MotionJEPA/output/mot_large_1d-bs.512-ep.300/motion-jepa-1d-latest.pth.tar,8d136e582607f0558695d21cd96edb171e398edd593d63fd5c44571c64f342a8,0.7,42,33,1.0528506539747775,0.815678776290631,0.8089324235916138,0.9288718929254303,1.0580171426015677,0.8041315990818668,0.7933644652366638,0.9265493496557001
