run_name,model_name,lr,num_seeds,best_epoch_mean,best_epoch_std,val_loss_mean,val_loss_std,val_top1_accuracy_mean,val_top1_accuracy_std,val_macro_accuracy_mean,val_macro_accuracy_std,val_top5_accuracy_mean,val_top5_accuracy_std,test_loss_mean,test_loss_std,test_top1_accuracy_mean,test_top1_accuracy_std,test_macro_accuracy_mean,test_macro_accuracy_std,test_top5_accuracy_mean,test_top5_accuracy_std
mot_small_1d-bs.512-ep.300,mot_small_1d,0.7,1,42.0,0.0,1.041596108139359,0.0,0.7652007648183556,0.0,0.7630821466445923,0.0,0.897131931166348,0.0,1.0313995174533461,0.0,0.7605202754399388,0.0,0.745628297328949,0.0,0.8993879112471308,0.0
mot_small_1d-bs.512-ep.300,mot_small_1d,1.0,1,50.0,0.0,0.9899013409878966,0.0,0.7644359464627151,0.0,0.7609907388687134,0.0,0.9036328871892926,0.0,0.9789582685194768,0.0,0.7719969395562356,0.0,0.7581361532211304,0.0,0.9043611323641928,0.0
mot_tiny-small_1d-bs.512-ep.300,mot_tiny_1d,0.1,1,43.0,0.0,1.2280676190757387,0.0,0.720076481835564,0.0,0.7162356376647949,0.0,0.8661567877629063,0.0,1.2421428910994585,0.0,0.7107880642693191,0.0,0.6945733428001404,0.0,0.8684009181331293,0.0
mot_tiny-small_1d-bs.512-ep.300,mot_tiny_1d,0.3,1,48.0,0.0,1.1148026913119549,0.0,0.7319311663479924,0.0,0.7285510897636414,0.0,0.8848948374760994,0.0,1.1193242032927415,0.0,0.7291507268553941,0.0,0.7122495174407959,0.0,0.886381025248661,0.0
mot_tiny-small_1d-bs.512-ep.300,mot_tiny_1d,0.5,1,49.0,0.0,1.1168210469058093,0.0,0.735755258126195,0.0,0.7319607734680176,0.0,0.8891013384321224,0.0,1.118514457183114,0.0,0.735654169854629,0.0,0.7196662425994873,0.0,0.8859984697781178,0.0
mot_tiny-small_1d-bs.512-ep.300,mot_tiny_1d,0.7,1,48.0,0.0,1.1767552260914906,0.0,0.7361376673040153,0.0,0.7326072454452515,0.0,0.8887189292543021,0.0,1.1744943413008417,0.0,0.7360367253251722,0.0,0.7206286787986755,0.0,0.8856159143075746,0.0
mot_tiny-small_1d-bs.512-ep.300,mot_tiny_1d,1.0,1,47.0,0.0,1.3657104215020204,0.0,0.7307839388145315,0.0,0.7278298139572144,0.0,0.8902485659655832,0.0,1.3649147197136737,0.0,0.7272379495026778,0.0,0.7129954695701599,0.0,0.8859984697781178,0.0
mot_tiny_1d-bs.512-ep.300,mot_tiny_1d,0.1,1,32.0,0.0,0.8420212441147171,0.0,0.8187380497131931,0.0,0.8146591186523438,0.0,0.9173996175908222,0.0,0.815605435010214,0.0,0.8171384850803366,0.0,0.8078858852386475,0.0,0.9242540168324407,0.0
mot_tiny_1d-bs.512-ep.300,mot_tiny_1d,0.3,1,36.0,0.0,0.7924542851931279,0.0,0.8252390057361376,0.0,0.8223007917404175,0.0,0.924282982791587,0.0,0.7761001754737393,0.0,0.8213465952563122,0.0,0.8133018612861633,0.0,0.9299923488905891,0.0
mot_tiny_1d-bs.512-ep.300,mot_tiny_1d,0.5,1,36.0,0.0,0.8153803101461202,0.0,0.8202676864244742,0.0,0.8172572255134583,0.0,0.924282982791587,0.0,0.8091937184060176,0.0,0.8175210405508799,0.0,0.808634877204895,0.0,0.9322876817138485,0.0
mot_tiny_1d-bs.512-ep.300,mot_tiny_1d,0.7,1,36.0,0.0,0.859156268322217,0.0,0.8179732313575526,0.0,0.8144975900650024,0.0,0.9250478011472275,0.0,0.8585565854505263,0.0,0.8152257077276205,0.0,0.806663453578949,0.0,0.931522570772762,0.0
mot_tiny_1d-bs.512-ep.300,mot_tiny_1d,1.0,1,43.0,0.0,0.9462702049124081,0.0,0.8133843212237094,0.0,0.8090569972991943,0.0,0.9204588910133843,0.0,0.9377895244315279,0.0,0.8133129303749044,0.0,0.8039829730987549,0.0,0.931522570772762,0.0
